file_name,full_waveform_duration,full_waveform_kurtosis,full_waveform_max,full_waveform_mean,full_waveform_median,full_waveform_min,full_waveform_skew,full_waveform_std,swt_a_1_energy_entropy,swt_a_1_high_power_ratio,swt_a_1_higuchi_fractal,swt_a_1_low_power_ratio,swt_a_1_med_power_ratio,swt_a_2_energy_entropy,swt_a_2_high_power_ratio,swt_a_2_higuchi_fractal,swt_a_2_low_power_ratio,swt_a_2_med_power_ratio,swt_a_3_energy_entropy,swt_a_3_high_power_ratio,swt_a_3_higuchi_fractal,swt_a_3_low_power_ratio,swt_a_3_med_power_ratio,swt_a_4_energy_entropy,swt_a_4_high_power_ratio,swt_a_4_higuchi_fractal,swt_a_4_low_power_ratio,swt_a_4_med_power_ratio,swt_d_1_energy_entropy,swt_d_1_high_power_ratio,swt_d_1_higuchi_fractal,swt_d_1_low_power_ratio,swt_d_1_med_power_ratio,swt_d_2_energy_entropy,swt_d_2_high_power_ratio,swt_d_2_higuchi_fractal,swt_d_2_low_power_ratio,swt_d_2_med_power_ratio,swt_d_3_energy_entropy,swt_d_3_high_power_ratio,swt_d_3_higuchi_fractal,swt_d_3_low_power_ratio,swt_d_3_med_power_ratio,swt_d_4_energy_entropy,swt_d_4_high_power_ratio,swt_d_4_higuchi_fractal,swt_d_4_low_power_ratio,swt_d_4_med_power_ratio
KJM_5,653.114,1.4301923092669009,1.3861283052559312,-0.01594374159320434,-0.1327300743909909,-1.317518293690494,1.3126551031271483,0.32610659567580563,-236279.2769925107,0.451965039253272,1.0122784595959144,0.3285966942877373,0.1147221930006213,-426815.3747057651,0.4363744196649491,1.013632450302562,0.3282580038787244,0.11055503593055004,-622359.458346912,0.4359331347194152,1.013708094606211,0.3281781408089738,0.11040648172853867,-818837.1912655528,0.4358826841061684,1.013724376131083,0.32816680207753296,0.11034242102865709,-3347265.4381320495,0.41138985782618415,1.0382515037610762,0.4111410090004244,0.10045579589432287,-4694629.8201880595,0.38547923899422215,1.0427912181575385,0.35403733242419627,0.1094313240621736,-6293501.32221125,0.3784435961776338,1.0501869925361698,0.3256658917015282,0.11771242515382146,-7994337.867547932,0.376667816668834,1.1036858633277762,0.30463454413990326,0.12005013844529977
KJM_6,645.008,3.232369540439067,1.32085973856035,7.2783107513364e-05,-0.07337777308231466,-0.9080459449101461,1.2368876554460402,0.2457358716517303,-424102.2283419458,0.4393183485011383,1.0150007960151386,0.2798505102256727,0.10945095904616335,-623197.9779022079,0.42007504676915347,1.016777734207348,0.2797111628971893,0.10471889666528654,-816965.1055908585,0.4197953245358759,1.0168723036536766,0.279849724715931,0.10436788377851304,-1011097.8694482073,0.41986690416022676,1.0168875513205573,0.2799393125948909,0.10422341422069457,-2388366.483891473,0.3916283909569439,1.039948099570042,0.40335091638476933,0.10264779878431006,-3741304.192713664,0.3628264133220678,1.0441391633118973,0.33512366429622903,0.12486808862167124,-5386032.042492493,0.3552056381553316,1.0474368984251978,0.3118100716260197,0.13499152466696338,-7107667.143009978,0.35329192023089073,1.0677203474877768,0.26900586947347854,0.1375765120818512
LWG_1,613.109,3.0423341136551088,1.2336910127685896,0.0038019225385387116,-0.06907840322782015,-0.6150075252279349,1.6326614956744945,0.24516489336879896,-448048.55781159346,0.4385823325621538,1.013841981691966,0.3171930504280496,0.11821303996048727,-639354.8218647834,0.4193110451322064,1.015804862963667,0.3172179880501956,0.11398860236756962,-825168.3907434702,0.4191841240711494,1.0158679050282322,0.31738728286864615,0.113845856077476,-1009859.0110160555,0.41936941289462376,1.0158799158145542,0.31749511115937457,0.11379049664507367,-2539024.044917747,0.39085908821065957,1.0393715605666418,0.41490735413476193,0.10221133838877663,-3833254.085908938,0.36079334002825725,1.045550230790304,0.36414140263993133,0.11157873288289363,-5397705.883514103,0.35275582516753884,1.0762906473999487,0.34589545858596654,0.11354540979008342,-7035023.635146263,0.35074482906503984,1.3185521881586542,0.27503301692173,0.1158325732913583
LWG_2,651.262,3.589528587062036,1.1482474637907685,0.01302357881198748,-0.05772700228209411,-0.6324378992391295,1.7157565209575212,0.22848852818897297,-541379.3230129469,0.4464723949169934,1.013027122369364,0.3104539468579726,0.1164646446683285,-742727.7252128059,0.428308083391825,1.0148575684732482,0.31082708569690226,0.11229154090235072,-939547.9202261225,0.4275367883438637,1.0149250142009023,0.31084594656558934,0.11241849427977155,-1135665.2223283527,0.4273951195555909,1.0149352984750823,0.31081007779712316,0.1125226770493571,-2784949.235926247,0.3999243284893109,1.0384077902400497,0.42069750168568265,0.10258441103005456,-4158573.244867329,0.37107865993843975,1.0431946152666316,0.36777750202274334,0.11181306725329815,-5820695.001123971,0.3631943449224444,1.055633047248177,0.34599404460153826,0.1181013832953612,-7559238.926425886,0.3611840163690977,1.1630167403888223,0.3034229080048096,0.12034398029743291
LWG_3,537.252,5.206437840735491,1.0917091919129618,-0.006114439831449423,-0.057767307525964796,-0.5741307437973641,1.7895804404659783,0.21260043240629273,-479452.10897809017,0.4359100873651412,1.0148191754386628,0.2926341131052459,0.11654321177795184,-644629.894826484,0.41584349875359705,1.017072121123513,0.29242336068344316,0.11262676878215194,-806705.7235231543,0.4152432453388495,1.0171444919357633,0.29208413225492424,0.11278505882458115,-968460.2229123025,0.41520052982883004,1.0171539512777712,0.2918777501493932,0.11288276723831994,-2066152.7852679612,0.38706773985087073,1.0398891654167854,0.4152593940142858,0.10252499744625321,-3196079.3604410463,0.3575470397434494,1.044500907002769,0.3612453272958384,0.11348627821018668,-4566435.436580231,0.34967439682794765,1.0508748228669538,0.341797646138793,0.12290302764663535,-6000858.121075503,0.34770155474708275,1.1026792676571764,0.3094737068384532,0.12529551640377104
LWG_4,623.242,1.918017579527918,1.1797762727006031,-4.446980152160114e-06,-0.09498925405414224,-0.8002048356798951,1.3167059189814398,0.2737740540816706,-355100.92861128546,0.4564150548243465,1.0128054902175818,0.30812084162488623,0.11003624331624617,-548289.5732279966,0.4436553641788544,1.014679105371385,0.30851199763446596,0.10576114887971663,-736736.5144396569,0.4433158915632631,1.0147238009334578,0.3085832632649087,0.10583989654959337,-924463.7839136423,0.44330534093533824,1.0147309741147887,0.308559713586015,0.10590682336622975,-2575452.057492679,0.4231271045729228,1.0381131114548086,0.41413895892382563,0.10104302597976986,-3898208.702878549,0.4022165990577364,1.0427451331078414,0.354449843196359,0.11699212083898648,-5490870.900860164,0.39643702373534623,1.0527302370299576,0.3339722973600674,0.1266164283108386,-7155677.787684142,0.39496323047414894,1.1438858599115198,0.32375888086264554,0.12905975454978585
LWG_5,658.589,6.974047502218012,1.0832096674317293,-0.0028417154943123054,-0.07019745266671373,-0.5515870741564429,2.1751877673207742,0.2014546630861728,-583338.2730962567,0.44937798059062173,1.0133680977423372,0.268901435577179,0.11710079803894251,-786655.8214906525,0.43442474922989727,1.01506643640479,0.2692011397931511,0.1125507786901272,-985465.9567905897,0.4341683903138922,1.0150959227674055,0.26946979525977655,0.11240336909274438,-1183744.014368149,0.4342099810473024,1.015117308988703,0.26962207816775013,0.11237016469171576,-2981864.037603452,0.4112717522914053,1.0377716628487952,0.4163818809995597,0.10238198100455162,-4379501.143237347,0.3872115556096679,1.0433875628961014,0.3588796638996916,0.1122332244012445,-6062063.52892768,0.38059227269803886,1.064935977296132,0.33743662582379713,0.12152859043433181,-7821016.021721846,0.3789069486644577,1.243434509304981,0.3029480022428524,0.12390128756752429
LWG_6,639.167,4.1362152003246315,1.209225087647434,-0.010911595056843384,-0.07944006117635335,-0.7562648627883882,1.7608429026531547,0.22492788918535178,-488781.588350145,0.4429733012804038,1.013412321958125,0.30037083884313576,0.11452278409519887,-685125.3368635969,0.4260122133457486,1.0151917445009657,0.3002600406255632,0.11057686740897081,-877940.7450574856,0.4255685124847467,1.015252094963829,0.30012666913727276,0.11067897666407775,-1070421.1542298265,0.42557567653024775,1.0152594522702743,0.300025918308827,0.11073465285687978,-2661531.7140194327,0.40040029081479844,1.038676235405505,0.41660646464380524,0.10337631592969929,-4009700.7987036216,0.3742974568778016,1.0432339721072506,0.36134154575675353,0.11354788842523558,-5639799.868992536,0.36724646684959167,1.0480648895217375,0.34018250195571276,0.12286447479434194,-7346269.223799168,0.365468927838192,1.0872903621470453,0.3282165910402725,0.12523669324537737
PCS_1,638.524,8.339504829231668,1.0693544807507231,-0.0030204484615539606,-0.06670768337366176,-0.46740711792592915,2.505667407934062,0.18645511913402024,-594801.1406173271,0.4155301538918205,1.0135321799603734,0.2783386732035893,0.12486066079383953,-790842.9789751602,0.3950677199897841,1.0151088281438978,0.27740273746904204,0.12038659836916281,-983451.4902610274,0.3947992500484004,1.01524534836151,0.27691585434143445,0.12042011499673252,-1175724.0377326575,0.3949262591040646,1.0152667457170155,0.2767002601645181,0.12043266833384249,-3477795.9991229433,0.36882662834252616,1.0426838093051132,0.4098304285727497,0.10626935419485857,-4777305.739482569,0.34263425417940574,1.0478967847180138,0.3471061937977345,0.1403355692800727,-6365788.170788532,0.33589394544604306,1.0551207809523875,0.32153986654847905,0.15164365023310258,-8014698.328184467,0.3342258541390997,1.1097706609815245,0.26734727492787763,0.15452354811861707
PCS_2,674.464,6.931500681892855,1.1999505107541608,0.0006572960602078883,-0.06697649544107563,-0.43733050767816567,2.3530971996712684,0.20099685402649747,-588569.0763835512,0.41457119719648755,1.0138535673388642,0.2838246007112093,0.12612296498171402,-795946.0407426849,0.39385819470158545,1.0153637955799626,0.28320571524035226,0.1215577598211785,-999394.9134488117,0.39348138624355244,1.0154818385985476,0.2828737735298159,0.1216106878625329,-1202458.968139918,0.3935470965580406,1.0154951040921307,0.28272647207492424,0.1216343935900417,-3452642.6171890097,0.3670875419573407,1.0428705232843758,0.4145594059767723,0.10643317498457332,-4870976.6784218075,0.34071421739075325,1.048292177233114,0.35131157717534023,0.14173719283582617,-6483951.319876628,0.33390741790105544,1.0580969731624266,0.32747484958954265,0.15305667630835265,-8223875.982048106,0.33221587627136606,1.1447517329009347,0.312110473107766,0.15593353678998345
PCS_3,607.395,2.267714939087597,2.1586609992819072,0.04234947853659701,-0.004780678339494667,-1.3007532609940657,0.7526412294691156,0.3165388369240967,-376063.1430369092,0.40965093793807617,1.0145207927427111,0.27590243413221777,0.12210834800841745,-558491.7653365253,0.3889615232640974,1.0162787376095865,0.2754173382906297,0.11751748538634425,-741046.3567291356,0.38859238571692234,1.0164391127049215,0.275152113937135,0.11758892647706196,-923909.2979641564,0.3886726412635778,1.016475235163574,0.27500811483528614,0.11763015923447652,-2499856.079843206,0.36299680164547415,1.043669884770839,0.410850377284144,0.10729294610647766,-3758477.8016192024,0.3376720303579856,1.0492524385159512,0.33941092684740354,0.14312608835011253,-5302346.469287058,0.3311938063898899,1.0638296904329554,0.2925383085253975,0.15464287962602538,-6922487.403312018,0.32958908043702057,1.1759214195208074,0.41375814968965235,0.15757519724956665
PCS_4,621.848,6.28199687009057,1.1538336201487827,0.01873489099253955,-0.05487400422954668,-0.41885939283508034,2.2340889631242917,0.20355323218111562,-576097.5142390054,0.4122264238919271,1.0147778123497693,0.27797153438832134,0.1209662473092344,-770254.2986048517,0.39131081214410035,1.0161227452368884,0.2781890719195431,0.11586758821771455,-958072.409109095,0.39079992665346924,1.0161942649966704,0.2783248684673377,0.11579340452052955,-1145350.3319778962,0.3907617584417749,1.0162022790482033,0.27837166725459933,0.1157794874760073,-2629590.6155549446,0.3642315812900063,1.0433703528364664,0.40555574109329334,0.10775802937915638,-3926067.9733401225,0.33777130674037376,1.0483245291698866,0.328500118345252,0.14985566761012145,-5509479.423645641,0.33090516792252905,1.053631340255402,0.30160297031721667,0.16144702812163564,-7168519.743166735,0.3291890161703323,1.0985461109669945,0.29301194285024,0.16438385150315749
PCS_5,695.389,8.895550788827471,1.1533316010565997,0.009665458848908131,-0.054369134803288185,-0.5547920910139813,2.5196840276146517,0.19112399955563714,-686776.8703956482,0.4150450169785807,1.0131685478700867,0.2568713587065872,0.1308139900630521,-901179.0628403099,0.39419234783245727,1.0152362809888782,0.25646010009952097,0.12596133800968687,-1110816.3517380983,0.3937891796350902,1.015372813414933,0.2563047243098712,0.12583359604300795,-1320107.4775620028,0.39384866013979136,1.01538329058237,0.25630161882475505,0.1257882030802439,-3055893.225487876,0.36719303856690527,1.0423306801837178,0.42023478332600356,0.10523439717485425,-4511904.80078128,0.34052286671236287,1.0476185872270465,0.35479611000483463,0.1388429797574959,-6279381.489832917,0.33362529724145795,1.0529521890594498,0.32977135516252354,0.15014641069377804,-8130575.464136554,0.3319070809005005,1.0977158254440316,0.3216454581177181,0.15302583473578207
PCS_6,671.558,5.449283769424012,1.383851917401143,-0.026576350809956482,-0.11122726738340794,-0.9370283450541089,2.0158816607873207,0.23330737100396912,-388930.2345063569,0.414711902850289,1.0138611726302413,0.28076767059838825,0.12591024796680741,-595197.5883972726,0.39525755120980444,1.015724998116569,0.28068629236802006,0.1209085473685382,-798003.3798220464,0.3948325296216864,1.0158790063997842,0.28077563039657055,0.12081611464313347,-1000202.1286443551,0.3948268333461239,1.015898614176211,0.2808479119142062,0.1207935927305915,-2637938.7124967775,0.36992779586488017,1.043095539466652,0.41592385912665786,0.10630256598281765,-4037614.2171563865,0.34513158962243534,1.0479692299144223,0.34650238832966845,0.14283551991978996,-5748352.778710351,0.33867722067077144,1.0540509395656628,0.31806697006349294,0.15467126503246462,-7540218.16834514,0.33706123963651163,1.1004794929665311,0.26994631479871145,0.15768376577741022
UHS_1,711.204,1.699280169681094,1.403396088202822,-0.00527168021968706,-0.05309934191359869,-1.553790755813495,0.9194573170727848,0.30703378821648386,-458209.19173594494,0.39588613643560594,1.0203193871483998,0.30561788015209185,0.11890975423100904,-671900.8415030793,0.37207591316754,1.0233295836989127,0.30539137448163445,0.11354914769764612,-886191.6440627126,0.3716808504735624,1.023376183618013,0.3051391632353965,0.11345799870767595,-1100302.3294386961,0.3717888837254596,1.0233801478149134,0.3050053291050193,0.11344012617387284,-1815376.0986910874,0.34366326380345613,1.044742236962887,0.4009855822229795,0.11922590621106402,-3295866.307454248,0.31563326404152486,1.0494890654088376,0.31822217742034414,0.16618022545207217,-5096933.329645547,0.30852574460304755,1.0589366065859214,0.28907487092681733,0.1788550207160935,-6986920.15649119,0.3067693834190766,1.1458795336043515,0.28186712569069994,0.18206291271809963
UHS_2,713.579,1.4381924588197208,1.3884507888812838,0.011835708277885255,-0.0569618129475055,-1.0567059435494988,0.8533377022216234,0.31312710404544186,-434223.44982905325,0.4288171572074159,1.0133164928881573,0.30671232045822355,0.11923460930559027,-660268.9501636173,0.4084034824436263,1.0144405271977215,0.30652405041492353,0.11465251020070377,-876647.1219722612,0.40802558996445076,1.014422034995951,0.30638859034968063,0.11460213813853729,-1091592.46333367,0.4081054839003257,1.014423356806117,0.30632742732030577,0.11460027036202196,-3044055.284301847,0.38050686091277935,1.041767775668184,0.40816794948633184,0.09980521747249382,-4518920.827226038,0.35167151579191386,1.0479193334109154,0.3459850773073178,0.13729529751694122,-6284995.757414038,0.3440544440458665,1.0711916549107847,0.32420589875929967,0.14866713102031784,-8159601.444160251,0.34215388083866166,1.2681927777808284,0.317295912985776,0.15155333459734577
UHS_3,737.601,1.934682161632927,1.7679084566971166,0.03490890347119599,-0.04797003426348627,-0.9511938639979368,1.4024170370066962,0.31319208703897283,-476512.57533881837,0.39742040501494064,1.0184175062021987,0.3192713986612452,0.12318497465434876,-701615.8281043053,0.3722641266448067,1.0211574423490395,0.3193010827702078,0.11796850322328198,-924013.4137215946,0.37149901410862646,1.0212023325552761,0.3193772832319223,0.11787889936125925,-1146079.9249210919,0.3714559089692262,1.021209419376397,0.31943669953276677,0.11786863774889159,-2250050.7141540865,0.3421525316006344,1.0444423379422516,0.40735220767703767,0.11025396836054166,-3766955.226908718,0.31295869481554,1.049109129410028,0.33249948712978916,0.15516579796390087,-5622726.988412141,0.3055010001119592,1.0543325505066832,0.30190431384790883,0.16736760191447492,-7561725.235152329,0.3036414542513169,1.0938281513342931,0.32424866504961586,0.17044461707863512
UHS_4,641.954,1.8012386287594548,1.7263336995736531,-0.02683987001994417,-0.1385003054364678,-1.49409919048855,1.3746438494506836,0.35504323166589113,-205643.65612754118,0.4018963937425347,1.0153260155491217,0.3207583324089877,0.12221871200981148,-402028.4551292169,0.37635874947112036,1.0171711755394,0.32099927868465955,0.1175117780726803,-595671.2224910862,0.3757407020631458,1.0171788866479683,0.3210236578730673,0.11741086574285665,-788905.3002535608,0.375808952234992,1.0171874444395355,0.320981827555346,0.11738984466706445,-2138588.677069689,0.34527040791801417,1.0431493909286393,0.4135016581018525,0.10065857053735594,-3463520.0911482195,0.315043387626692,1.0480252298700492,0.3444528618798895,0.14097373402145458,-5081518.495441763,0.30738545762721836,1.0514288895720374,0.308993990860856,0.1526003353502859,-6762251.506104991,0.3054933465124897,1.0653641196153898,0.35619797820489296,0.1555487088450006
UHS_5,710.929,2.1245512744480033,2.132446072472043,0.01748170803282423,-0.07893050398255691,-1.2989684323792696,1.4766883019012682,0.3370405219194181,-368735.8058797026,0.39987864302006154,1.0171761677344269,0.3310079740661867,0.11794140240516034,-586046.780369699,0.3746701283315248,1.019592888581485,0.3311479337156857,0.11260325309901609,-800339.0862992713,0.37408656353615666,1.0196216143768775,0.3312818375440601,0.11244830865333275,-1014344.8477934337,0.3740826526620557,1.0196217669486707,0.3313531363025719,0.1124104320350217,-2159366.8358865315,0.3438081908531647,1.0438734186101464,0.3976024159756254,0.11041176603760966,-3637519.0903418,0.313697654754949,1.048548398900656,0.3214746951900931,0.15370212327428884,-5432987.126336828,0.30602599871914254,1.0530850326104593,0.293659161211967,0.1654663623379076,-7318434.8378953915,0.3041198481550924,1.0896254259498797,0.2749875906861188,0.16845301866177076
UHS_6,638.865,3.489991950689423,2.364463373214235,-0.001551414611041402,-0.08925694051635535,-2.9069305595818418,1.4118443809770382,0.33343241737793794,-337515.0510151212,0.41408618107582507,1.016304620185411,0.3266494604291172,0.11961648705802859,-534851.895983572,0.3902326777399362,1.0182829110169318,0.32683539107781984,0.11481397884243143,-727753.7995099617,0.3894514233631098,1.0183054066296129,0.3269276548473203,0.114794051588501,-920056.2500223056,0.3893446685738801,1.0183209697706677,0.3269638506028555,0.1148072584459356,-1866037.5932187457,0.3590175335427689,1.042875707784465,0.40463184024008053,0.10304027752099336,-3205074.17637729,0.3282200852995585,1.0490211510825123,0.33367549650224065,0.14040565583418133,-4831551.680787303,0.32024915116277297,1.071683989772795,0.3085700722804534,0.1517131863888447,-6536693.251731909,0.31826267410526815,1.2661179268490077,0.3011102293757614,0.15458839819907533
UN_1,648.099,10.86016168157484,1.2957036349428985,0.004324753751261273,-0.02303330813801907,-1.0067033545892112,1.195923085205197,0.1961818375721988,-896849.2553476241,0.42031607028664164,1.0178291032266227,0.3158978418371946,0.10586735575917128,-1108170.6132848996,0.4008988170488078,1.0197315190244671,0.3146908273170662,0.1011873085553816,-1304176.7535312169,0.40026377654217377,1.0197310247422076,0.31435083161156047,0.10122649909974529,-1499342.9528310788,0.4001785105479616,1.0197480761533522,0.3142723161653996,0.10128560656769942,-2551169.6813825276,0.3749391388403482,1.043482703812787,0.4100742961029566,0.10581555136630086,-3881584.492005833,0.3495847724046702,1.0478977919890657,0.32758018879735884,0.15003757691482547,-5527392.161799628,0.34290589828477647,1.0521677491931736,0.2920706651259401,0.16214523467114056,-7256037.738401272,0.3412265524003247,1.0773097567053438,0.32633657937439975,0.16521288131952216
UN_2,740.909,9.58806021759602,1.1826403878935747,0.001361004043924918,-0.012690685933692807,-0.9652172415012892,1.1839495305090844,0.20860614824690746,-1055972.1012094528,0.4164828179897131,1.017205343527979,0.32482419966858933,0.1123307256565887,-1297073.9651751474,0.39687859145831744,1.019049902105441,0.324881834775942,0.10750457932676304,-1520061.0088477188,0.39629006638554426,1.0193125660516427,0.3248155448165915,0.10739141680911918,-1743058.9075029425,0.39620179834302466,1.0193420356765674,0.32477912253249663,0.10737541542055332,-3157077.2906525945,0.37098661267994365,1.0436944110119526,0.40891766977849314,0.10260679727409575,-4643733.86120238,0.3460080267279411,1.0481492152775755,0.33210803499903524,0.14588623967286748,-6503815.849366092,0.3394564681066021,1.0499505087524776,0.3063830140156509,0.15791278466495148,-8454775.720164778,0.3378036006007148,1.0532582589736121,0.2628333120506901,0.16096438697697757
UN_3,666.069,9.049830936094224,1.2860536942276866,-0.0032118236772603007,-0.04498749648070871,-0.9977427196330352,1.8416692788066693,0.20399965132938502,-734403.0141059338,0.42127555013874407,1.0163577225813925,0.2882506908601701,0.11024161951423858,-945760.3043195991,0.4020498710357294,1.018430118172464,0.2892471013132745,0.1058909612058152,-1147057.5918827471,0.4017724296124511,1.0183352934110368,0.2896090696870314,0.10579245807837474,-1347652.5974186987,0.40182968437062166,1.0183239562639999,0.2897696061650364,0.1057417634350866,-2829122.1062017265,0.37640676301430953,1.0429828325470905,0.401066980303108,0.1039601825276961,-4189393.196471539,0.35069924155293314,1.0475594159184698,0.32243073252567755,0.14592206397908417,-5873123.545651258,0.343973800362182,1.050631969987318,0.2967471537725092,0.15763419190238706,-7631453.243687277,0.34229373517339456,1.0728020557130376,0.28881616263860493,0.16060622489993562
UN_4,723.434,11.017727701223137,1.16736380790034,0.00047187294340772073,-0.035665438214011407,-0.8201174578709031,2.186085441147188,0.19135092092027595,-893669.468976229,0.4220882327948306,1.0169294608907569,0.2943432226787153,0.10966849878305764,-1123754.9850438025,0.4034748576866073,1.0196517382607397,0.2949176762672712,0.10509005884724654,-1342725.799288706,0.4030899663010263,1.0195621371923045,0.2949932874647204,0.10500409591396154,-1560635.9701071894,0.4030958501442305,1.0195516114692804,0.29496523932244656,0.10497851418538333,-3028266.3280209103,0.3785335762333026,1.043162113654238,0.4036422342400418,0.10366107438077943,-4499854.95835155,0.3538291206746472,1.0475591710299514,0.3246781725254838,0.14641740988181887,-6327174.361373625,0.347346985861035,1.0506599812410742,0.29542899481262197,0.15825448593473807,-8246020.078302122,0.3457228885180656,1.068646421295508,0.26705454773344384,0.1612593513964011
UN_5,723.299,14.456873759589133,1.1704576383017475,-0.014472039904985209,-0.044938835614675474,-0.705665768505198,2.6165585143761176,0.1705618523625401,-898179.2130812677,0.4246804315548495,1.0165495648002607,0.2895770203979145,0.10651897382763578,-1126258.3546082627,0.4061228342924211,1.0197101679994534,0.2902545222346147,0.10195038744891743,-1344985.7764654586,0.4057185219301689,1.01969473109307,0.29023169387460507,0.10182790608737326,-1562777.507435011,0.4057132374336974,1.0196889573002266,0.29013830072751895,0.10177998759423822,-4502723.728401264,0.380937717403288,1.0426288860343782,0.39493365135256314,0.10459034848398543,-5899049.073880261,0.35582355948194705,1.0471457905105643,0.312051122529112,0.1472780411048224,-7721963.798283724,0.3491815551156994,1.0512089366151414,0.28367699493189624,0.15897034561880402,-9544310.822412947,0.34751014183935497,1.084589449240119,0.2754886680877376,0.16193458224794963
UN_6,703.989,15.240911105151596,1.1507299829807247,0.0009852053302974544,-0.02777399885069104,-0.6997442972171564,2.6746320124853913,0.17183112174231674,-1011307.2526128128,0.42404701122778976,1.0178784606647606,0.30162988147996445,0.1038943505276257,-1236258.3789556352,0.4053529885471433,1.0212484436012874,0.30163898170761766,0.09936944229686752,-1449510.4419053756,0.40494051228953315,1.0212205307190363,0.3019868822504064,0.09937880338257138,-1661606.706490211,0.40496990584521797,1.0212139944998326,0.3021485264901218,0.09940302934381073,-3454701.300889781,0.38029905322436436,1.0428127417513402,0.40172632920394774,0.10563302586793957,-4898962.316734315,0.35532556467384413,1.0471330944951778,0.32322774470211596,0.14839602779988934,-6657382.273398194,0.34877032081488546,1.0499372804580662,0.29521699964584414,0.16008860294774818,-8507166.241530681,0.3471333920471193,1.067727854428768,0.27756801581936436,0.16305166903610813
YGB_1,715.499,2.797189740403341,1.1279946959009381,-0.006150573009297756,-0.1031081880056488,-0.46784454511124235,1.7177025446458583,0.25095563640220403,-399029.45113508025,0.42591185031606854,1.016223169627343,0.30246593152643086,0.12589377435472976,-620150.9641734962,0.40622526183103363,1.0184346171938259,0.30238077127754304,0.12105174291206325,-835537.6245140065,0.40549032248641104,1.0185058024168072,0.3023595621067983,0.1211082550623981,-1050910.363443969,0.4053386438355748,1.018518143312293,0.3023593779440734,0.12117420015629903,-2249257.5295189926,0.3789318807771089,1.0425174058880071,0.41885147097738556,0.09823988926464568,-3740033.420784587,0.3525067278890025,1.0479029250724512,0.3585095726520768,0.1377500568368614,-5560626.7577233985,0.34553062177939836,1.0635247989774175,0.33737943378538904,0.14930787876806237,-7469704.520465678,0.3437696730158034,1.2013375043562093,0.3083750031636628,0.15223547522524544
YGB_2,763.679,4.25790850300567,1.2755553157112336,-4.896323988349895e-05,-0.09051142336416887,-0.6463376052877031,2.029144153530799,0.22603653665218615,-558708.1253075647,0.43273826446832486,1.013433190587105,0.30152994688330637,0.13834121805452673,-794484.1393042997,0.4148657194097074,1.015447129264095,0.3015978205230565,0.13342780300689067,-1024872.8083219929,0.41437712720766445,1.0155630504263047,0.3015703365796733,0.13341349987023204,-1254785.4760113538,0.41431283997223733,1.015576237377467,0.3015430461000096,0.13342741321235685,-3353720.7893931577,0.38939612695609965,1.0423558214685966,0.43237925292599955,0.09736480447913126,-4904040.178194781,0.36354596935115563,1.047335941379135,0.3792147390188884,0.13425225922101894,-6789726.045094595,0.35661787834151965,1.0542447854376893,0.35611800469306915,0.14592794711143128,-8789862.326642152,0.35487089283407325,1.1110848700124971,0.310196213401714,0.14889974850736495
YGB_3,632.369,2.3957640120760875,1.333420056331248,0.06987324333534181,-0.015345412759953703,-0.4317175309982772,1.6581034566560306,0.24543240302639444,-594928.1134765545,0.437353800459766,1.0139139603634475,0.31384538861769645,0.12677943183937052,-782343.1348978507,0.41730018142263603,1.0158784159554535,0.3139513695738631,0.12196679233164764,-971980.0995191316,0.416837836427012,1.0159770930449503,0.3139339591721231,0.12193059843839557,-1162193.8167478275,0.41690851420606806,1.0159911501437706,0.31392610569759816,0.12194416843241448,-2888739.890734257,0.38867499730515065,1.041627119566607,0.4194317085300251,0.09750752634660924,-4151388.836349654,0.3589473833162729,1.0465802567516282,0.363835666458601,0.13607642201291995,-5735741.140637298,0.3510273825591173,1.0561693037710482,0.344337444033619,0.1472439314708966,-7364212.937931815,0.34904118978269627,1.1351929110615828,0.27890766206833256,0.15007381902152575
YGB_4,679.714,3.44437543598527,1.2578374188218837,-0.00974273207276616,-0.10608368174101486,-0.503643431118448,1.8190181518424093,0.24283704821429106,-385671.653621791,0.4258601124374249,1.01567414266984,0.2957093938851935,0.12716629749036032,-594910.3027138675,0.40599519313806476,1.0179752873607328,0.29599330639300386,0.1221246507679629,-799839.2205509265,0.40546587664530037,1.018066149905852,0.2959621736183608,0.12209181228208227,-1004463.1150244061,0.40539479745465157,1.0180729639920052,0.29595412984961444,0.12210804253754966,-3097732.7394589586,0.3786207508142581,1.0428426107876871,0.4215489106617129,0.10265479149837839,-4481489.627536219,0.35155745792289855,1.0473839038499746,0.35762944356070947,0.1456994357443826,-6115760.834324181,0.3444317331518348,1.0544331643077727,0.3339983676538384,0.1574158756643468,-7891832.616421028,0.34264290671751674,1.118553131163906,0.326565365718993,0.16038080251102713
